value,description,value_rcl,description_rcl
0,other,99,other
11,1.1,11,1.1
12,1.2,12,1.2
13,1.3,13,1.3
14,1.4,14,1.4
21,2.1,21,2.1
22,2.2,22,2.2
23,2.3,23,2.3
30,3,30,3
31,3.1,31,3.1
32,3.2,99,other
33,3.3,33,3.3
34,3.4,34,3.4
40,4,40,4
41,4.1,41,4.1
42,4.2,42,4.2
50,5,99,other
51,5.1,99,other
61,6.1,99,other
62,6.2,99,other
70,7,99,other
71,7.1,71,7.1
72,7.2,99,other
81,8.1,99,other
82,8.2,99,other
90,9,99,other
91,9.1,91,9.1
92,9.2,92,9.2
101,10.1,99,other
